time,Observed_Predecessor1,Observed_Predecessor2,Observed_Predecessor3,Observed_Predecessor4
1748372937.539156,0,1,2,3
1748372937.924313,0,1,2,3
1748372937.930077,0,1,2,3
1748372937.539754,0,1,2,3
1748372937.56151,0,1,2,3
1748372937.5962164,0,1,2,3
1748372937.607564,0,1,2,3
1748372937.6169562,0,1,2,3
1748372937.606093,0,1,2,3
1748372937.969191,0,1,2,3
1748372937.588932,0,1,2,3
1748372937.636337,0,1,2,3
1748372937.647677,0,1,2,3
1748372937.6570735,0,1,2,3
1748372937.646211,0,1,2,3
1748372937.642127,0,1,2,3
1748372937.6764653,0,1,2,3
1748372937.6877956,0,1,2,3
1748372937.642556,0,1,2,3
1748372937.697193,0,1,2,3
1748372938.039284,0,1,2,3
1748372937.68636,0,1,2,3
1748372938.030052,0,1,2,3
1748372938.053169,0,1,2,3
1748372937.659492,0,1,2,3
1748372937.7165926,0,1,2,3
1748372937.727916,0,1,2,3
1748372937.7265534,0,1,2,3
1748372937.737312,0,1,2,3
1748372937.685732,0,1,2,3
1748372938.0832,0,1,2,3
1748372937.7567074,0,1,2,3
1748372937.7680483,0,1,2,3
1748372937.7774277,0,1,2,3
1748372937.7666714,0,1,2,3
1748372937.738166,0,1,2,3
1748372937.739881,0,1,2,3
1748372937.759609,0,1,2,3
1748372937.7968235,0,1,2,3
1748372937.8083138,0,1,2,3
1748372938.154031,0,1,2,3
1748372937.8175747,0,1,2,3
1748372937.8067937,0,1,2,3
1748372938.146635,0,1,2,3
1748372938.163779,0,1,2,3
1748372937.786493,0,1,2,3
1748372937.836941,0,1,2,3
1748372937.8484242,0,1,2,3
1748372937.8580794,0,1,2,3
1748372937.8469143,0,1,2,3
1748372938.190786,0,1,2,3
1748372937.839691,0,1,2,3
1748372937.877065,0,1,2,3
1748372937.8885422,0,1,2,3
1748372937.839719,0,1,2,3
1748372937.8982031,0,1,2,3
1748372937.859073,0,1,2,3
1748372937.8874056,0,1,2,3
1748372938.268003,0,1,2,3
1748372937.9171865,0,1,2,3
1748372937.928655,0,1,2,3
1748372938.277589,0,1,2,3
1748372937.9383724,0,1,2,3
1748372937.9275234,0,1,2,3
1748372937.887459,0,1,2,3
1748372938.263235,0,1,2,3
1748372937.9687738,0,1,2,3
1748372937.9573126,0,1,2,3
1748372938.310853,0,1,2,3
1748372937.9784791,0,1,2,3
1748372937.9676416,0,1,2,3
1748372937.938214,0,1,2,3
1748372937.938165,0,1,2,3
1748372937.959499,0,1,2,3
1748372937.9974337,0,1,2,3
1748372938.0088906,0,1,2,3
1748372938.007759,0,1,2,3
1748372938.018709,0,1,2,3
1748372938.382356,0,1,2,3
1748372937.987438,0,1,2,3
1748372938.393435,0,1,2,3
1748372938.0399785,0,1,2,3
1748372938.0490084,0,1,2,3
1748372938.387525,0,1,2,3
1748372938.0478776,0,1,2,3
1748372938.0588405,0,1,2,3
1748372938.038194,0,1,2,3
1748372938.417577,0,1,2,3
1748372938.0800989,0,1,2,3
1748372938.0891242,0,1,2,3
1748372938.038826,0,1,2,3
1748372938.0879948,0,1,2,3
1748372938.099822,0,1,2,3
1748372938.059114,0,1,2,3
1748372938.1202164,0,1,2,3
1748372938.1292396,0,1,2,3
1748372938.088125,0,1,2,3
1748372938.1399937,0,1,2,3
1748372938.1281126,0,1,2,3
1748372938.497022,0,1,2,3
1748372938.503371,0,1,2,3
1748372938.508887,0,1,2,3
1748372938.1602962,0,1,2,3
1748372938.1682322,0,1,2,3
1748372938.1801205,0,1,2,3
1748372938.1693532,0,1,2,3
1748372938.137593,0,1,2,3
1748372938.14041,0,1,2,3
1748372938.159607,0,1,2,3
1748372938.531584,0,1,2,3
1748372938.2094717,0,1,2,3
1748372938.200412,0,1,2,3
1748372938.208352,0,1,2,3
1748372938.2202396,0,1,2,3
1748372938.186359,0,1,2,3
1748372938.2405243,0,1,2,3
1748372938.2495904,0,1,2,3
1748372938.2485285,0,1,2,3
1748372938.2603564,0,1,2,3
1748372938.611469,0,1,2,3
1748372938.625001,0,1,2,3
1748372938.237884,0,1,2,3
1748372938.612573,0,1,2,3
1748372938.2806473,0,1,2,3
1748372938.242521,0,1,2,3
1748372938.257697,0,1,2,3
1748372938.2886536,0,1,2,3
1748372938.3005557,0,1,2,3
1748372938.2897086,0,1,2,3
1748372938.652644,0,1,2,3
1748372938.3298287,0,1,2,3
1748372938.320766,0,1,2,3
1748372938.328773,0,1,2,3
1748372938.340716,0,1,2,3
1748372938.288481,0,1,2,3
1748372938.3608909,0,1,2,3
1748372938.3688989,0,1,2,3
1748372938.3808377,0,1,2,3
1748372938.371792,0,1,2,3
1748372938.337678,0,1,2,3
1748372938.726208,0,1,2,3
1748372938.337899,0,1,2,3
1748372938.358508,0,1,2,3
1748372938.736366,0,1,2,3
1748372938.741001,0,1,2,3
1748372938.4010131,0,1,2,3
1748372938.4164145,0,1,2,3
1748372938.409018,0,1,2,3
1748372938.4209635,0,1,2,3
1748372938.766761,0,1,2,3
1748372938.388174,0,1,2,3
1748372938.441141,0,1,2,3
1748372938.4565303,0,1,2,3
1748372938.4491477,0,1,2,3
1748372938.4610891,0,1,2,3
1748372938.4391,0,1,2,3
1748372938.437449,0,1,2,3
1748372938.4816926,0,1,2,3
1748372938.84262,0,1,2,3
1748372938.456098,0,1,2,3
1748372938.5012093,0,1,2,3
1748372938.4975884,0,1,2,3
1748372938.4892771,0,1,2,3
1748372938.845729,0,1,2,3
1748372938.864072,0,1,2,3
1748372938.5221622,0,1,2,3
1748372938.880671,0,1,2,3
1748372938.529395,0,1,2,3
1748372938.5413775,0,1,2,3
1748372938.540047,0,1,2,3
1748372938.493019,0,1,2,3
1748372938.5622864,0,1,2,3
1748372938.5695157,0,1,2,3
1748372938.581499,0,1,2,3
1748372938.541619,0,1,2,3
1748372938.580165,0,1,2,3
1748372938.542131,0,1,2,3
1748372938.556748,0,1,2,3
1748372938.955331,0,1,2,3
1748372938.6024084,0,1,2,3
1748372938.6096334,0,1,2,3
1748372938.6203284,0,1,2,3
1748372938.6216156,0,1,2,3
1748372938.962472,0,1,2,3
1748372938.979596,0,1,2,3
1748372938.592678,0,1,2,3
1748372938.987798,0,1,2,3
1748372938.6426828,0,1,2,3
1748372938.661737,0,1,2,3
1748372938.649755,0,1,2,3
1748372938.660462,0,1,2,3
1748372938.640437,0,1,2,3
1748372938.682798,0,1,2,3
1748372938.639587,0,1,2,3
1748372938.6898434,0,1,2,3
1748372938.702235,0,1,2,3
1748372938.658739,0,1,2,3
1748372938.7006686,0,1,2,3
1748372939.069261,0,1,2,3
1748372938.7229233,0,1,2,3
1748372938.729966,0,1,2,3
1748372938.688556,0,1,2,3
1748372938.7423546,0,1,2,3
1748372938.7416954,0,1,2,3
1748372939.09561,0,1,2,3
1748372939.079818,0,1,2,3
1748372939.101241,0,1,2,3
1748372938.7630394,0,1,2,3
1748372938.7702324,0,1,2,3
1748372938.7824712,0,1,2,3
1748372938.738772,0,1,2,3
1748372938.7823255,0,1,2,3
1748372938.737846,0,1,2,3
1748372938.760218,0,1,2,3
1748372938.803156,0,1,2,3
1748372938.8103552,0,1,2,3
1748372938.8225894,0,1,2,3
1748372938.8225336,0,1,2,3
1748372939.183687,0,1,2,3
1748372938.787275,0,1,2,3
1748372938.8432748,0,1,2,3
1748372938.8504934,0,1,2,3
1748372938.8627174,0,1,2,3
1748372938.8626475,0,1,2,3
1748372939.21141,0,1,2,3
1748372939.195711,0,1,2,3
1748372939.215629,0,1,2,3
1748372938.84002,0,1,2,3
1748372938.837866,0,1,2,3
1748372938.884892,0,1,2,3
1748372938.857192,0,1,2,3
1748372938.8906105,0,1,2,3
1748372938.9028423,0,1,2,3
1748372938.9027803,0,1,2,3
1748372938.9250154,0,1,2,3
1748372938.931254,0,1,2,3
1748372938.942961,0,1,2,3
1748372938.890232,0,1,2,3
1748372938.9429026,0,1,2,3
1748372939.298363,0,1,2,3
1748372938.9651363,0,1,2,3
1748372939.327622,0,1,2,3
1748372939.311869,0,1,2,3
1748372938.9713786,0,1,2,3
1748372938.9834468,0,1,2,3
1748372939.329751,0,1,2,3
1748372938.936918,0,1,2,3
1748372938.9830222,0,1,2,3
1748372938.942495,0,1,2,3
1748372938.958178,0,1,2,3
1748372939.0052574,0,1,2,3
1748372939.0114925,0,1,2,3
1748372939.0235674,0,1,2,3
1748372939.0231347,0,1,2,3
1748372938.987219,0,1,2,3
1748372939.0453749,0,1,2,3
1748372939.051609,0,1,2,3
1748372939.0637634,0,1,2,3
1748372939.0632496,0,1,2,3
1748372939.412686,0,1,2,3
1748372939.039987,0,1,2,3
1748372939.03714,0,1,2,3
1748372939.055252,0,1,2,3
1748372939.428087,0,1,2,3
1748372939.085493,0,1,2,3
1748372939.091728,0,1,2,3
1748372939.1033683,0,1,2,3
1748372939.435853,0,1,2,3
1748372939.1039245,0,1,2,3
1748372939.442751,0,1,2,3
1748372939.1256158,0,1,2,3
1748372939.088472,0,1,2,3
1748372939.1318498,0,1,2,3
1748372939.144039,0,1,2,3
1748372939.143904,0,1,2,3
1748372939.165745,0,1,2,3
1748372939.137562,0,1,2,3
1748372939.1719697,0,1,2,3
1748372939.184161,0,1,2,3
1748372939.1840296,0,1,2,3
1748372939.527261,0,1,2,3
1748372939.139126,0,1,2,3
1748372939.155177,0,1,2,3
1748372939.544849,0,1,2,3
1748372939.205866,0,1,2,3
1748372939.559285,0,1,2,3
1748372939.2120852,0,1,2,3
1748372939.224278,0,1,2,3
1748372939.2241385,0,1,2,3
1748372939.564543,0,1,2,3
1748372939.187747,0,1,2,3
1748372939.2459855,0,1,2,3
1748372939.2522025,0,1,2,3
1748372939.2642546,0,1,2,3
1748372939.2644014,0,1,2,3
1748372939.237246,0,1,2,3
1748372939.238441,0,1,2,3
1748372939.286111,0,1,2,3
1748372939.25541,0,1,2,3
1748372939.641877,0,1,2,3
1748372939.2923207,0,1,2,3
1748372939.3045242,0,1,2,3
1748372939.3043723,0,1,2,3
1748372939.674537,0,1,2,3
1748372939.661454,0,1,2,3
1748372939.3262296,0,1,2,3
1748372939.344646,0,1,2,3
1748372939.3324394,0,1,2,3
1748372939.288391,0,1,2,3
1748372939.344494,0,1,2,3
1748372939.678643,0,1,2,3
1748372939.366348,0,1,2,3
1748372939.337801,0,1,2,3
1748372939.384771,0,1,2,3
1748372939.3846238,0,1,2,3
1748372939.3725595,0,1,2,3
1748372939.340757,0,1,2,3
1748372939.3554,0,1,2,3
1748372939.756574,0,1,2,3
1748372939.4064765,0,1,2,3
1748372939.4126806,0,1,2,3
1748372939.424891,0,1,2,3
1748372939.4247465,0,1,2,3
1748372939.389295,0,1,2,3
1748372939.790337,0,1,2,3
1748372939.785155,0,1,2,3
1748372939.446623,0,1,2,3
1748372939.793578,0,1,2,3
1748372939.452803,0,1,2,3
1748372939.4648614,0,1,2,3
1748372939.4679697,0,1,2,3
1748372939.437976,0,1,2,3
1748372939.439304,0,1,2,3
1748372939.4867358,0,1,2,3
1748372939.461684,0,1,2,3
1748372939.492922,0,1,2,3
1748372939.5049767,0,1,2,3
1748372939.5082872,0,1,2,3
1748372939.870748,0,1,2,3
1748372939.5272064,0,1,2,3
1748372939.489691,0,1,2,3
1748372939.5330412,0,1,2,3
1748372939.545102,0,1,2,3
1748372939.5484023,0,1,2,3
1748372939.906105,0,1,2,3
1748372939.906521,0,1,2,3
1748372939.901755,0,1,2,3
1748372939.5673316,0,1,2,3
1748372939.5731635,0,1,2,3
1748372939.537884,0,1,2,3
1748372939.5852196,0,1,2,3
1748372939.5885198,0,1,2,3
1748372939.554075,0,1,2,3
1748372939.539091,0,1,2,3
1748372939.607452,0,1,2,3
1748372939.6132834,0,1,2,3
1748372939.625337,0,1,2,3
1748372939.628646,0,1,2,3
1748372939.587801,0,1,2,3
1748372939.98522,0,1,2,3
1748372939.6476085,0,1,2,3
1748372939.653407,0,1,2,3
1748372939.665451,0,1,2,3
1748372939.6687815,0,1,2,3
1748372940.024221,0,1,2,3
1748372939.638298,0,1,2,3
1748372940.019783,0,1,2,3
1748372940.013425,0,1,2,3
1748372939.636195,0,1,2,3
1748372939.687729,0,1,2,3
1748372939.6935768,0,1,2,3
1748372939.660906,0,1,2,3
1748372939.7055638,0,1,2,3
1748372939.708917,0,1,2,3
1748372939.72781,0,1,2,3
1748372939.733833,0,1,2,3
1748372939.692441,0,1,2,3
1748372939.7456806,0,1,2,3
1748372939.7491152,0,1,2,3
1748372940.099764,0,1,2,3
1748372939.7679265,0,1,2,3
1748372939.737342,0,1,2,3
1748372939.7739513,0,1,2,3
1748372939.7857957,0,1,2,3
1748372939.789266,0,1,2,3
1748372940.134405,0,1,2,3
1748372939.737297,0,1,2,3
1748372940.131103,0,1,2,3
1748372940.127519,0,1,2,3
1748372939.760841,0,1,2,3
1748372939.8080502,0,1,2,3
1748372939.8140664,0,1,2,3
1748372939.82595,0,1,2,3
1748372939.8296423,0,1,2,3
1748372939.7859,0,1,2,3
1748372939.848169,0,1,2,3
1748372939.854191,0,1,2,3
1748372939.8660626,0,1,2,3
1748372939.869758,0,1,2,3
1748372940.21423,0,1,2,3
1748372939.837415,0,1,2,3
1748372939.838308,0,1,2,3
1748372939.888291,0,1,2,3
1748372939.85305,0,1,2,3
1748372940.253326,0,1,2,3
1748372939.894312,0,1,2,3
1748372939.9061444,0,1,2,3
1748372939.909876,0,1,2,3
1748372940.244125,0,1,2,3
1748372940.247405,0,1,2,3
1748372939.9284096,0,1,2,3
1748372939.886011,0,1,2,3
1748372939.9344308,0,1,2,3
1748372939.9462588,0,1,2,3
1748372939.9499917,0,1,2,3
1748372939.9699132,0,1,2,3
1748372939.939962,0,1,2,3
1748372939.97455,0,1,2,3
1748372939.9864068,0,1,2,3
1748372939.99011,0,1,2,3
1748372940.328768,0,1,2,3
1748372939.941178,0,1,2,3
1748372939.95315,0,1,2,3
1748372940.36177,0,1,2,3
1748372940.0100331,0,1,2,3
1748372940.014665,0,1,2,3
1748372940.362035,0,1,2,3
1748372940.0265293,0,1,2,3
1748372940.0302236,0,1,2,3
1748372940.360714,0,1,2,3
1748372939.987233,0,1,2,3
1748372940.05016,0,1,2,3
1748372940.0553803,0,1,2,3
1748372940.0666456,0,1,2,3
1748372940.0703957,0,1,2,3
1748372940.036086,0,1,2,3
1748372940.053261,0,1,2,3
1748372940.04,0,1,2,3
1748372940.0902846,0,1,2,3
1748372940.443464,0,1,2,3
1748372940.095789,0,1,2,3
1748372940.106762,0,1,2,3
1748372940.110515,0,1,2,3
1748372940.087491,0,1,2,3
1748372940.477637,0,1,2,3
1748372940.130423,0,1,2,3
1748372940.475943,0,1,2,3
1748372940.146878,0,1,2,3
1748372940.1361463,0,1,2,3
1748372940.477315,0,1,2,3
1748372940.1523533,0,1,2,3
1748372940.1705413,0,1,2,3
1748372940.136334,0,1,2,3
1748372940.1762598,0,1,2,3
1748372940.1869943,0,1,2,3
1748372940.139041,0,1,2,3
1748372940.1924903,0,1,2,3
1748372940.15291,0,1,2,3
1748372940.557966,0,1,2,3
1748372940.210732,0,1,2,3
1748372940.2163782,0,1,2,3
1748372940.2271104,0,1,2,3
1748372940.2328582,0,1,2,3
1748372940.186607,0,1,2,3
1748372940.600372,0,1,2,3
1748372940.589747,0,1,2,3
1748372940.2508478,0,1,2,3
1748372940.593938,0,1,2,3
1748372940.2565,0,1,2,3
1748372940.2677252,0,1,2,3
1748372940.273067,0,1,2,3
1748372940.235556,0,1,2,3
1748372940.239269,0,1,2,3
1748372940.253539,0,1,2,3
1748372940.2909698,0,1,2,3
1748372940.2966292,0,1,2,3
1748372940.3078537,0,1,2,3
1748372940.3131857,0,1,2,3
1748372940.67265,0,1,2,3
1748372940.286661,0,1,2,3
1748372940.3310866,0,1,2,3
1748372940.3369062,0,1,2,3
1748372940.3479743,0,1,2,3
1748372940.353307,0,1,2,3
1748372940.69634,0,1,2,3
1748372940.708675,0,1,2,3
1748372940.710892,0,1,2,3
1748372940.336711,0,1,2,3
1748372940.3712094,0,1,2,3
1748372940.377026,0,1,2,3
1748372940.3881,0,1,2,3
1748372940.338082,0,1,2,3
1748372940.3934298,0,1,2,3
1748372940.352025,0,1,2,3
1748372940.4113405,0,1,2,3
1748372940.4171474,0,1,2,3
1748372940.4282186,0,1,2,3
1748372940.433606,0,1,2,3
1748372940.384521,0,1,2,3
1748372940.787235,0,1,2,3
1748372940.4514575,0,1,2,3
1748372940.4572809,0,1,2,3
1748372940.4683275,0,1,2,3
1748372940.473724,0,1,2,3
1748372940.435586,0,1,2,3
1748372940.812082,0,1,2,3
1748372940.831451,0,1,2,3
1748372940.436912,0,1,2,3
1748372940.455639,0,1,2,3
1748372940.826988,0,1,2,3
1748372940.4915264,0,1,2,3
1748372940.497398,0,1,2,3
1748372940.5084448,0,1,2,3
1748372940.513898,0,1,2,3
1748372940.483945,0,1,2,3
1748372940.5316422,0,1,2,3
1748372940.537904,0,1,2,3
1748372940.5485594,0,1,2,3
1748372940.5540369,0,1,2,3
1748372940.901635,0,1,2,3
1748372940.534629,0,1,2,3
1748372940.5717652,0,1,2,3
1748372940.92865,0,1,2,3
1748372940.5781038,0,1,2,3
1748372940.536162,0,1,2,3
1748372940.588686,0,1,2,3
1748372940.5944197,0,1,2,3
1748372940.947296,0,1,2,3
1748372940.554616,0,1,2,3
1748372940.950996,0,1,2,3
1748372940.6119397,0,1,2,3
1748372940.6182272,0,1,2,3
1748372940.6288009,0,1,2,3
1748372940.634828,0,1,2,3
1748372940.584926,0,1,2,3
1748372940.6520593,0,1,2,3
1748372940.6689134,0,1,2,3
1748372940.6583438,0,1,2,3
1748372940.6749604,0,1,2,3
1748372941.016448,0,1,2,3
1748372940.633403,0,1,2,3
1748372940.636566,0,1,2,3
1748372940.651837,0,1,2,3
1748372940.692178,0,1,2,3
1748372940.6985075,0,1,2,3
1748372941.038845,0,1,2,3
1748372940.7090302,0,1,2,3
1748372940.7150774,0,1,2,3
1748372941.05671,0,1,2,3
1748372941.067536,0,1,2,3
1748372940.686391,0,1,2,3
1748372940.732293,0,1,2,3
1748372940.749146,0,1,2,3
1748372940.7386477,0,1,2,3
1748372940.7551928,0,1,2,3
1748372940.734884,0,1,2,3
1748372940.77243,0,1,2,3
1748372941.131034,0,1,2,3
1748372940.789309,0,1,2,3
1748372940.7787652,0,1,2,3
1748372940.750648,0,1,2,3
1748372940.737207,0,1,2,3
1748372940.795319,0,1,2,3
1748372941.155604,0,1,2,3
1748372940.8125608,0,1,2,3
1748372941.170377,0,1,2,3
1748372940.8188848,0,1,2,3
1748372940.8294203,0,1,2,3
1748372940.835445,0,1,2,3
1748372940.785786,0,1,2,3
1748372941.184381,0,1,2,3
1748372940.8527503,0,1,2,3
1748372940.869531,0,1,2,3
1748372940.8590047,0,1,2,3
1748372940.875826,0,1,2,3
1748372940.833514,0,1,2,3
1748372940.837186,0,1,2,3
1748372941.245632,0,1,2,3
1748372940.853231,0,1,2,3
1748372940.892989,0,1,2,3
1748372940.8991234,0,1,2,3
1748372940.9096508,0,1,2,3
1748372940.9160051,0,1,2,3
1748372940.89131,0,1,2,3
1748372940.93415,0,1,2,3
1748372941.269404,0,1,2,3
1748372940.9392426,0,1,2,3
1748372941.28559,0,1,2,3
1748372940.9561336,0,1,2,3
1748372940.949795,0,1,2,3
1748372941.301168,0,1,2,3
1748372940.934503,0,1,2,3
1748372940.974277,0,1,2,3
1748372940.9899511,0,1,2,3
1748372940.9793725,0,1,2,3
1748372940.951606,0,1,2,3
1748372940.941624,0,1,2,3
1748372940.9962893,0,1,2,3
1748372941.359432,0,1,2,3
1748372941.0143952,0,1,2,3
1748372941.019488,0,1,2,3
1748372941.0300646,0,1,2,3
1748372941.0364497,0,1,2,3
1748372940.986684,0,1,2,3
1748372941.38773,0,1,2,3
1748372941.408745,0,1,2,3
1748372941.05451,0,1,2,3
1748372941.0596037,0,1,2,3
1748372941.070179,0,1,2,3
1748372941.076569,0,1,2,3
1748372941.034731,0,1,2,3
1748372941.417741,0,1,2,3
1748372941.039424,0,1,2,3
1748372941.052451,0,1,2,3
1748372941.0946398,0,1,2,3
1748372941.099718,0,1,2,3
1748372941.1102931,0,1,2,3
1748372941.116686,0,1,2,3
1748372941.475144,0,1,2,3
1748372941.086271,0,1,2,3
1748372941.1347592,0,1,2,3
1748372941.139839,0,1,2,3
1748372941.1504126,0,1,2,3
1748372941.1568065,0,1,2,3
1748372941.502349,0,1,2,3
1748372941.523781,0,1,2,3
1748372941.135587,0,1,2,3
1748372941.1748886,0,1,2,3
1748372941.1905322,0,1,2,3
1748372941.1970823,0,1,2,3
1748372941.136776,0,1,2,3
1748372941.1799684,0,1,2,3
1748372941.534617,0,1,2,3
1748372941.157656,0,1,2,3
1748372941.2150085,0,1,2,3
1748372941.2200923,0,1,2,3
1748372941.2306447,0,1,2,3
1748372941.2372055,0,1,2,3
1748372941.187564,0,1,2,3
1748372941.59004,0,1,2,3
1748372941.255124,0,1,2,3
1748372941.260209,0,1,2,3
1748372941.2707615,0,1,2,3
1748372941.277326,0,1,2,3
1748372941.615985,0,1,2,3
1748372941.234878,0,1,2,3
1748372941.632148,0,1,2,3
1748372941.238724,0,1,2,3
1748372941.253276,0,1,2,3
1748372941.2952387,0,1,2,3
1748372941.3003223,0,1,2,3
1748372941.3108764,0,1,2,3
1748372941.317442,0,1,2,3
1748372941.650417,0,1,2,3
1748372941.28396,0,1,2,3
1748372941.3353577,0,1,2,3
1748372941.3510098,0,1,2,3
1748372941.340994,0,1,2,3
1748372941.3580112,0,1,2,3
1748372941.70504,0,1,2,3
1748372941.3754768,0,1,2,3
1748372941.339279,0,1,2,3
1748372941.723566,0,1,2,3
1748372941.351239,0,1,2,3
1748372941.3811183,0,1,2,3
1748372941.3922374,0,1,2,3
1748372941.340485,0,1,2,3
1748372941.398619,0,1,2,3
1748372941.747274,0,1,2,3
1748372941.4156008,0,1,2,3
1748372941.4212356,0,1,2,3
1748372941.4323568,0,1,2,3
1748372941.438733,0,1,2,3
1748372941.768076,0,1,2,3
1748372941.391691,0,1,2,3
1748372941.4557197,0,1,2,3
1748372941.4613564,0,1,2,3
1748372941.4724786,0,1,2,3
1748372941.433288,0,1,2,3
1748372941.4789193,0,1,2,3
1748372941.8223,0,1,2,3
1748372941.451442,0,1,2,3
1748372941.438349,0,1,2,3
1748372941.4958465,0,1,2,3
1748372941.837866,0,1,2,3
1748372941.5014822,0,1,2,3
1748372941.5125976,0,1,2,3
1748372941.5190396,0,1,2,3
1748372941.862771,0,1,2,3
1748372941.486066,0,1,2,3
1748372941.5359638,0,1,2,3
1748372941.541609,0,1,2,3
1748372941.884834,0,1,2,3
1748372941.5527132,0,1,2,3
1748372941.5591588,0,1,2,3
1748372941.532792,0,1,2,3
1748372941.5760803,0,1,2,3
1748372941.58173,0,1,2,3
1748372941.934604,0,1,2,3
1748372941.540215,0,1,2,3
1748372941.5928323,0,1,2,3
1748372941.55271,0,1,2,3
1748372941.599295,0,1,2,3
1748372941.616199,0,1,2,3
1748372941.950866,0,1,2,3
1748372941.6218534,0,1,2,3
1748372941.6329443,0,1,2,3
1748372941.985197,0,1,2,3
1748372941.63941,0,1,2,3
1748372941.585128,0,1,2,3
1748372941.6563158,0,1,2,3
1748372942.001668,0,1,2,3
1748372941.661974,0,1,2,3
1748372941.673055,0,1,2,3
1748372941.6795356,0,1,2,3
1748372941.632733,0,1,2,3
1748372941.638109,0,1,2,3
1748372941.650858,0,1,2,3
1748372941.6964438,0,1,2,3
1748372942.04937,0,1,2,3
1748372941.7024207,0,1,2,3
1748372941.7148871,0,1,2,3
1748372941.7196825,0,1,2,3
1748372941.686071,0,1,2,3
1748372942.07188,0,1,2,3
1748372941.736879,0,1,2,3
1748372941.7425847,0,1,2,3
1748372941.755007,0,1,2,3
1748372941.759812,0,1,2,3
1748372942.09348,0,1,2,3
1748372941.731207,0,1,2,3
1748372941.7769942,0,1,2,3
1748372942.118246,0,1,2,3
1748372941.751527,0,1,2,3
1748372941.739122,0,1,2,3
1748372941.7951264,0,1,2,3
1748372941.783198,0,1,2,3
1748372941.7999327,0,1,2,3
1748372942.16337,0,1,2,3
1748372941.8171148,0,1,2,3
1748372941.8352468,0,1,2,3
1748372941.784745,0,1,2,3
1748372941.8233173,0,1,2,3
1748372941.8400562,0,1,2,3
1748372942.179017,0,1,2,3
1748372941.8572378,0,1,2,3
1748372942.216074,0,1,2,3
1748372941.8634386,0,1,2,3
1748372941.831923,0,1,2,3
1748372941.8753712,0,1,2,3
1748372941.880181,0,1,2,3
1748372941.849901,0,1,2,3
1748372941.841018,0,1,2,3
1748372942.234935,0,1,2,3
1748372941.897361,0,1,2,3
1748372941.903553,0,1,2,3
1748372941.9154935,0,1,2,3
1748372941.9202983,0,1,2,3
1748372942.279218,0,1,2,3
1748372941.885237,0,1,2,3
1748372941.9374318,0,1,2,3
1748372941.943668,0,1,2,3
1748372941.9556208,0,1,2,3
1748372941.9604232,0,1,2,3
1748372942.292855,0,1,2,3
1748372941.935857,0,1,2,3
1748372942.331473,0,1,2,3
1748372941.9775536,0,1,2,3
1748372941.949163,0,1,2,3
1748372941.94291,0,1,2,3
1748372941.9856606,0,1,2,3
1748372941.9963286,0,1,2,3
1748372942.0005558,0,1,2,3
1748372942.351419,0,1,2,3
1748372942.0176694,0,1,2,3
1748372942.0257874,0,1,2,3
1748372941.985724,0,1,2,3
1748372942.0406723,0,1,2,3
1748372942.0364375,0,1,2,3
1748372942.39415,0,1,2,3
1748372942.0577905,0,1,2,3
1748372942.065865,0,1,2,3
1748372942.0807955,0,1,2,3
1748372942.0765676,0,1,2,3
1748372942.032073,0,1,2,3
1748372942.406839,0,1,2,3
1748372942.048843,0,1,2,3
1748372942.440088,0,1,2,3
1748372942.042833,0,1,2,3
1748372942.097905,0,1,2,3
1748372942.1059914,0,1,2,3
1748372942.116685,0,1,2,3
1748372942.120917,0,1,2,3
1748372942.085893,0,1,2,3
1748372942.467219,0,1,2,3
1748372942.1380231,0,1,2,3
1748372942.1567993,0,1,2,3
1748372942.1461098,0,1,2,3
1748372942.1610394,0,1,2,3
1748372942.509767,0,1,2,3
1748372942.13498,0,1,2,3
1748372942.178142,0,1,2,3
1748372942.149402,0,1,2,3
1748372942.520915,0,1,2,3
1748372942.139451,0,1,2,3
1748372942.186231,0,1,2,3
1748372942.1970372,0,1,2,3
1748372942.2011635,0,1,2,3
1748372942.554787,0,1,2,3
1748372942.218267,0,1,2,3
1748372942.184141,0,1,2,3
1748372942.226348,0,1,2,3
1748372942.2371533,0,1,2,3
1748372942.241289,0,1,2,3
1748372942.584778,0,1,2,3
1748372942.2583897,0,1,2,3
1748372942.23212,0,1,2,3
1748372942.266522,0,1,2,3
1748372942.277284,0,1,2,3
1748372942.28141,0,1,2,3
1748372942.62412,0,1,2,3
1748372942.23847,0,1,2,3
1748372942.251599,0,1,2,3
1748372942.641154,0,1,2,3
1748372942.29851,0,1,2,3
1748372942.3066423,0,1,2,3
1748372942.317403,0,1,2,3
1748372942.3215387,0,1,2,3
1748372942.677601,0,1,2,3
1748372942.28687,0,1,2,3
1748372942.3386734,0,1,2,3
1748372942.3467605,0,1,2,3
1748372942.357515,0,1,2,3
1748372942.70116,0,1,2,3
1748372942.3616607,0,1,2,3
1748372942.333099,0,1,2,3
1748372942.3787973,0,1,2,3
1748372942.33891,0,1,2,3
1748372942.351176,0,1,2,3
1748372942.739451,0,1,2,3
1748372942.3868809,0,1,2,3
1748372942.398292,0,1,2,3
1748372942.4017825,0,1,2,3
1748372942.753954,0,1,2,3
1748372942.418918,0,1,2,3
1748372942.384844,0,1,2,3
1748372942.4269953,0,1,2,3
1748372942.442078,0,1,2,3
1748372942.4395616,0,1,2,3
1748372942.785762,0,1,2,3
1748372942.4590354,0,1,2,3
